NAME,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25075_010E,B25075_011E,B25075_012E,B25075_013E,B25075_014E,B25075_015E,B25075_016E,B25075_017E,B25075_018E,B25075_019E,B25075_020E,B25075_021E,B25075_022E,B25075_023E,B25075_024E,B25075_025E,state,county,tract,year
"Census Tract 4004, Cook County, Illinois",151.0,0.0,21.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,27.0,25.0,0.0,9.0,17.0,0.0,17,031,400400,2010
"Census Tract 4005, Cook County, Illinois",70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,17,031,400500,2010
"Census Tract 4008, Cook County, Illinois",83.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,400800,2010
"Census Tract 4101, Cook County, Illinois",226.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,29.0,0.0,26.0,46.0,10.0,34.0,19.0,19.0,0.0,0.0,17,031,410100,2010
"Census Tract 4102, Cook County, Illinois",143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,11.0,4.0,0.0,87.0,15.0,0.0,17,031,410200,2010
"Census Tract 4105, Cook County, Illinois",427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,33.0,48.0,76.0,19.0,62.0,101.0,27.0,27.0,0.0,17,031,410500,2010
"Census Tract 4106, Cook County, Illinois",326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,25.0,22.0,38.0,0.0,32.0,61.0,64.0,6.0,22.0,17,031,410600,2010
"Census Tract 4107, Cook County, Illinois",360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,25.0,12.0,12.0,33.0,47.0,27.0,49.0,105.0,19.0,0.0,5.0,12.0,17,031,410700,2010
"Census Tract 4108, Cook County, Illinois",546.0,0.0,28.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0,0.0,32.0,0.0,34.0,7.0,90.0,67.0,26.0,29.0,90.0,38.0,13.0,36.0,14.0,9.0,17,031,410800,2010
"Census Tract 4109, Cook County, Illinois",808.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,0.0,66.0,25.0,29.0,237.0,177.0,102.0,40.0,32.0,39.0,17,031,410900,2010
"Census Tract 4110, Cook County, Illinois",787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,80.0,41.0,109.0,132.0,28.0,44.0,84.0,128.0,69.0,45.0,0.0,0.0,17,031,411000,2010
"Census Tract 4111, Cook County, Illinois",533.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,46.0,11.0,0.0,17.0,159.0,88.0,72.0,84.0,9.0,17,031,411100,2010
"Census Tract 4112, Cook County, Illinois",364.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,13.0,0.0,8.0,32.0,12.0,61.0,14.0,37.0,90.0,64.0,17,031,411200,2010
"Census Tract 4201, Cook County, Illinois",61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,420100,2010
"Census Tract 4202, Cook County, Illinois",185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,46.0,46.0,20.0,27.0,15.0,0.0,13.0,17,031,420200,2010
"Census Tract 4203, Cook County, Illinois",218.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,24.0,40.0,46.0,23.0,19.0,0.0,0.0,17,031,420300,2010
"Census Tract 4204, Cook County, Illinois",126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,0.0,0.0,9.0,39.0,20.0,0.0,0.0,0.0,0.0,17,031,420400,2010
"Census Tract 4205, Cook County, Illinois",140.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,56.0,19.0,12.0,7.0,0.0,0.0,0.0,17,031,420500,2010
"Census Tract 4206, Cook County, Illinois",128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,16.0,18.0,0.0,47.0,0.0,20.0,0.0,0.0,17,031,420600,2010
"Census Tract 4207, Cook County, Illinois",291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,18.0,30.0,40.0,28.0,60.0,43.0,24.0,17.0,0.0,0.0,0.0,0.0,17,031,420700,2010
"Census Tract 4208, Cook County, Illinois",183.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,37.0,67.0,0.0,23.0,0.0,0.0,17,031,420800,2010
"Census Tract 4212, Cook County, Illinois",191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,29.0,0.0,18.0,9.0,0.0,22.0,35.0,3.0,54.0,0.0,0.0,0.0,0.0,17,031,421200,2010
"Census Tract 4301.01, Cook County, Illinois",270.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,65.0,32.0,35.0,34.0,36.0,19.0,0.0,0.0,17,031,430101,2010
"Census Tract 4301.02, Cook County, Illinois",273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,75.0,37.0,89.0,0.0,8.0,0.0,0.0,0.0,0.0,17,031,430102,2010
"Census Tract 4302, Cook County, Illinois",404.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,45.0,0.0,12.0,21.0,13.0,0.0,11.0,85.0,0.0,15.0,57.0,134.0,0.0,0.0,17,031,430200,2010
"Census Tract 4303, Cook County, Illinois",215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,0.0,9.0,10.0,34.0,52.0,10.0,34.0,19.0,0.0,0.0,0.0,17,031,430300,2010
"Census Tract 4304, Cook County, Illinois",408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,0.0,50.0,40.0,17.0,63.0,156.0,37.0,7.0,10.0,0.0,0.0,0.0,17,031,430400,2010
"Census Tract 4305, Cook County, Illinois",133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,57.0,12.0,0.0,26.0,0.0,19.0,0.0,0.0,17,031,430500,2010
"Census Tract 4306, Cook County, Illinois",320.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,23.0,6.0,61.0,23.0,95.0,55.0,0.0,0.0,0.0,17,031,430600,2010
"Census Tract 4307, Cook County, Illinois",286.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,23.0,31.0,16.0,41.0,18.0,42.0,48.0,0.0,0.0,0.0,17,031,430700,2010
"Census Tract 4308, Cook County, Illinois",366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,9.0,20.0,12.0,64.0,29.0,35.0,33.0,111.0,18.0,0.0,0.0,8.0,17,031,430800,2010
"Census Tract 4309, Cook County, Illinois",212.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,15.0,51.0,21.0,43.0,21.0,10.0,0.0,0.0,0.0,17,031,430900,2010
"Census Tract 4312, Cook County, Illinois",744.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,25.0,77.0,14.0,109.0,83.0,175.0,137.0,28.0,0.0,12.0,4.0,0.0,17,031,431200,2010
"Census Tract 4313.01, Cook County, Illinois",134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,35.0,34.0,26.0,11.0,0.0,0.0,0.0,0.0,17,031,431301,2010
"Census Tract 4313.02, Cook County, Illinois",143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,12.0,19.0,77.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,431302,2010
"Census Tract 4314, Cook County, Illinois",504.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,58.0,49.0,48.0,15.0,69.0,0.0,24.0,150.0,23.0,13.0,0.0,0.0,0.0,0.0,17,031,431400,2010
"Census Tract 4401.01, Cook County, Illinois",227.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,19.0,86.0,11.0,37.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,17,031,440101,2010
"Census Tract 4401.02, Cook County, Illinois",209.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,69.0,17.0,11.0,5.0,0.0,12.0,37.0,0.0,13.0,0.0,0.0,17,031,440102,2010
"Census Tract 4402.01, Cook County, Illinois",425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,87.0,70.0,0.0,145.0,21.0,89.0,0.0,0.0,0.0,0.0,17,031,440201,2010
"Census Tract 4402.02, Cook County, Illinois",481.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,23.0,32.0,63.0,35.0,126.0,51.0,54.0,0.0,12.0,0.0,0.0,17,031,440202,2010
"Census Tract 4403, Cook County, Illinois",1253.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,115.0,31.0,195.0,131.0,442.0,137.0,126.0,14.0,0.0,0.0,0.0,17,031,440300,2010
"Census Tract 4406, Cook County, Illinois",816.0,0.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,62.0,16.0,50.0,41.0,72.0,73.0,100.0,99.0,220.0,10.0,0.0,0.0,0.0,17,031,440600,2010
"Census Tract 4407, Cook County, Illinois",456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,29.0,0.0,8.0,191.0,145.0,34.0,10.0,0.0,0.0,0.0,0.0,17,031,440700,2010
"Census Tract 4408, Cook County, Illinois",180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,18.0,8.0,29.0,37.0,12.0,21.0,0.0,21.0,0.0,7.0,0.0,0.0,17,031,440800,2010
"Census Tract 4409, Cook County, Illinois",696.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,37.0,0.0,0.0,5.0,27.0,113.0,69.0,158.0,92.0,116.0,26.0,29.0,0.0,0.0,0.0,0.0,17,031,440900,2010
"Census Tract 4503, Cook County, Illinois",1073.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,10.0,47.0,35.0,153.0,171.0,185.0,80.0,173.0,115.0,69.0,9.0,0.0,0.0,0.0,17,031,450300,2010
"Census Tract 4601, Cook County, Illinois",500.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,11.0,59.0,22.0,41.0,54.0,20.0,39.0,43.0,82.0,58.0,5.0,39.0,0.0,0.0,0.0,0.0,17,031,460100,2010
"Census Tract 4602, Cook County, Illinois",290.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,7.0,17.0,20.0,15.0,11.0,35.0,37.0,84.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,460200,2010
"Census Tract 4603.01, Cook County, Illinois",410.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,21.0,0.0,43.0,64.0,55.0,0.0,117.0,17.0,0.0,0.0,0.0,0.0,0.0,17,031,460301,2010
"Census Tract 4603.02, Cook County, Illinois",518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,15.0,14.0,50.0,51.0,89.0,13.0,81.0,71.0,32.0,11.0,46.0,0.0,0.0,0.0,0.0,17,031,460302,2010
"Census Tract 4604, Cook County, Illinois",874.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,52.0,50.0,10.0,186.0,18.0,157.0,184.0,88.0,56.0,44.0,0.0,0.0,0.0,0.0,17,031,460400,2010
"Census Tract 4605, Cook County, Illinois",1466.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,31.0,0.0,42.0,30.0,35.0,18.0,121.0,131.0,397.0,176.0,212.0,185.0,45.0,0.0,0.0,0.0,0.0,17,031,460500,2010
"Census Tract 4606, Cook County, Illinois",112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,21.0,8.0,36.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17,031,460600,2010
"Census Tract 4607, Cook County, Illinois",183.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,30.0,0.0,15.0,10.0,0.0,52.0,26.0,0.0,0.0,0.0,0.0,17,031,460700,2010
"Census Tract 4610, Cook County, Illinois",163.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,28.0,20.0,0.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,17,031,461000,2010
"Census Tract 4701, Cook County, Illinois",642.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,11.0,12.0,10.0,13.0,79.0,24.0,65.0,128.0,76.0,67.0,53.0,26.0,41.0,14.0,0.0,0.0,0.0,17,031,470100,2010
"Census Tract 4801, Cook County, Illinois",790.0,10.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,77.0,32.0,203.0,95.0,217.0,90.0,9.0,0.0,0.0,0.0,8.0,17,031,480100,2010
"Census Tract 4802, Cook County, Illinois",282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,24.0,48.0,0.0,129.0,13.0,26.0,0.0,0.0,0.0,0.0,17,031,480200,2010
"Census Tract 4803, Cook County, Illinois",414.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,14.0,8.0,50.0,55.0,28.0,17.0,71.0,102.0,10.0,9.0,0.0,0.0,0.0,17,031,480300,2010
"Census Tract 4804, Cook County, Illinois",2159.0,0.0,14.0,17.0,13.0,0.0,0.0,0.0,16.0,43.0,13.0,15.0,38.0,41.0,65.0,147.0,269.0,292.0,487.0,382.0,205.0,102.0,0.0,0.0,0.0,17,031,480400,2010
"Census Tract 4805, Cook County, Illinois",778.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,14.0,20.0,31.0,38.0,37.0,52.0,143.0,173.0,97.0,92.0,9.0,0.0,29.0,0.0,0.0,17,031,480500,2010
"Census Tract 4903, Cook County, Illinois",678.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,28.0,132.0,51.0,65.0,95.0,70.0,118.0,55.0,18.0,0.0,0.0,0.0,17,031,490300,2010
"Census Tract 4904, Cook County, Illinois",328.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,27.0,46.0,80.0,0.0,100.0,36.0,0.0,0.0,0.0,0.0,0.0,17,031,490400,2010
"Census Tract 4905, Cook County, Illinois",608.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,132.0,58.0,166.0,24.0,89.0,28.0,53.0,0.0,0.0,0.0,0.0,17,031,490500,2010
"Census Tract 4906, Cook County, Illinois",438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,14.0,31.0,36.0,17.0,136.0,118.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,17,031,490600,2010
"Census Tract 4907, Cook County, Illinois",834.0,0.0,0.0,8.0,0.0,9.0,0.0,9.0,8.0,0.0,17.0,110.0,53.0,32.0,152.0,236.0,49.0,102.0,22.0,9.0,9.0,0.0,9.0,0.0,0.0,17,031,490700,2010
"Census Tract 4908, Cook County, Illinois",1182.0,3.0,0.0,10.0,0.0,11.0,0.0,0.0,65.0,0.0,11.0,10.0,184.0,48.0,107.0,204.0,69.0,235.0,127.0,65.0,33.0,0.0,0.0,0.0,0.0,17,031,490800,2010
"Census Tract 4909.01, Cook County, Illinois",519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,69.0,36.0,68.0,138.0,46.0,62.0,48.0,0.0,0.0,0.0,0.0,0.0,17,031,490901,2010
"Census Tract 4909.02, Cook County, Illinois",1207.0,0.0,16.0,14.0,0.0,0.0,0.0,18.0,0.0,32.0,21.0,33.0,106.0,77.0,143.0,157.0,257.0,131.0,166.0,15.0,21.0,0.0,0.0,0.0,0.0,17,031,490902,2010
"Census Tract 4910, Cook County, Illinois",808.0,0.0,0.0,7.0,10.0,0.0,0.0,24.0,19.0,59.0,48.0,82.0,55.0,32.0,125.0,123.0,142.0,61.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,17,031,491000,2010
"Census Tract 4911, Cook County, Illinois",1316.0,41.0,0.0,16.0,0.0,0.0,9.0,0.0,14.0,11.0,22.0,56.0,10.0,48.0,124.0,132.0,354.0,260.0,140.0,35.0,44.0,0.0,0.0,0.0,0.0,17,031,491100,2010
"Census Tract 4912, Cook County, Illinois",665.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,12.0,22.0,35.0,103.0,23.0,129.0,109.0,37.0,73.0,81.0,19.0,0.0,0.0,0.0,0.0,0.0,17,031,491200,2010
"Census Tract 4913, Cook County, Illinois",428.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,32.0,36.0,0.0,80.0,60.0,37.0,44.0,59.0,14.0,11.0,0.0,0.0,0.0,0.0,17,031,491300,2010
"Census Tract 4914, Cook County, Illinois",269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,34.0,18.0,0.0,13.0,17.0,8.0,10.0,45.0,60.0,24.0,9.0,0.0,0.0,0.0,17,031,491400,2010
"Census Tract 5001, Cook County, Illinois",748.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,31.0,100.0,150.0,150.0,196.0,62.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,500100,2010
"Census Tract 5002, Cook County, Illinois",358.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,0.0,13.0,15.0,40.0,26.0,59.0,41.0,49.0,42.0,0.0,14.0,0.0,0.0,0.0,0.0,17,031,500200,2010
"Census Tract 5003, Cook County, Illinois",436.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,26.0,6.0,0.0,7.0,24.0,14.0,56.0,80.0,51.0,62.0,30.0,23.0,37.0,11.0,0.0,0.0,0.0,17,031,500300,2010
"Census Tract 5101, Cook County, Illinois",866.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,42.0,0.0,0.0,30.0,37.0,7.0,93.0,100.0,234.0,119.0,120.0,44.0,0.0,11.0,0.0,0.0,0.0,17,031,510100,2010
"Census Tract 5102, Cook County, Illinois",767.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,14.0,25.0,78.0,65.0,143.0,126.0,138.0,116.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,17,031,510200,2010
"Census Tract 5103, Cook County, Illinois",1542.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,44.0,64.0,120.0,106.0,272.0,186.0,231.0,251.0,155.0,58.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,510300,2010
"Census Tract 5201, Cook County, Illinois",247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,33.0,32.0,103.0,0.0,17.0,0.0,34.0,11.0,0.0,0.0,0.0,17,031,520100,2010
"Census Tract 5202, Cook County, Illinois",472.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,17.0,31.0,9.0,81.0,106.0,70.0,47.0,54.0,0.0,33.0,8.0,0.0,0.0,0.0,17,031,520200,2010
"Census Tract 5203, Cook County, Illinois",1295.0,9.0,4.0,8.0,0.0,0.0,9.0,0.0,18.0,0.0,80.0,8.0,129.0,108.0,219.0,116.0,223.0,152.0,140.0,48.0,17.0,0.0,0.0,7.0,0.0,17,031,520300,2010
"Census Tract 5204, Cook County, Illinois",957.0,0.0,0.0,37.0,0.0,0.0,10.0,0.0,0.0,11.0,26.0,20.0,10.0,30.0,140.0,118.0,193.0,125.0,141.0,26.0,18.0,42.0,10.0,0.0,0.0,17,031,520400,2010
"Census Tract 5205, Cook County, Illinois",1347.0,0.0,11.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,24.0,12.0,39.0,18.0,82.0,156.0,282.0,301.0,116.0,148.0,123.0,11.0,0.0,0.0,0.0,17,031,520500,2010
"Census Tract 5206, Cook County, Illinois",783.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,56.0,24.0,24.0,92.0,131.0,136.0,106.0,123.0,17.0,39.0,0.0,0.0,0.0,0.0,17,031,520600,2010
"Census Tract 5301, Cook County, Illinois",342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,54.0,54.0,19.0,54.0,38.0,42.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,530100,2010
"Census Tract 5302, Cook County, Illinois",712.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,68.0,50.0,101.0,23.0,155.0,57.0,184.0,19.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,17,031,530200,2010
"Census Tract 5303, Cook County, Illinois",1296.0,0.0,11.0,27.0,0.0,16.0,7.0,0.0,0.0,39.0,50.0,41.0,185.0,11.0,242.0,333.0,183.0,72.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,17,031,530300,2010
"Census Tract 5304, Cook County, Illinois",527.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,36.0,11.0,16.0,108.0,93.0,43.0,107.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,530400,2010
"Census Tract 5305.01, Cook County, Illinois",918.0,0.0,13.0,0.0,0.0,0.0,11.0,11.0,12.0,0.0,0.0,99.0,47.0,98.0,85.0,74.0,305.0,31.0,35.0,42.0,29.0,14.0,0.0,0.0,12.0,17,031,530501,2010
"Census Tract 5305.02, Cook County, Illinois",489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,0.0,83.0,134.0,116.0,57.0,24.0,0.0,35.0,0.0,0.0,0.0,0.0,17,031,530502,2010
"Census Tract 5305.03, Cook County, Illinois",1547.0,12.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,21.0,17.0,32.0,50.0,46.0,409.0,330.0,356.0,99.0,63.0,8.0,42.0,16.0,0.0,0.0,22.0,17,031,530503,2010
"Census Tract 5306, Cook County, Illinois",653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,68.0,42.0,30.0,9.0,96.0,78.0,174.0,75.0,53.0,0.0,11.0,0.0,0.0,0.0,10.0,17,031,530600,2010
"Census Tract 5401.01, Cook County, Illinois",107.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,47.0,20.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,17,031,540101,2010
"Census Tract 5401.02, Cook County, Illinois",214.0,14.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,19.0,14.0,49.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,540102,2010
"Census Tract 5501, Cook County, Illinois",1892.0,29.0,18.0,14.0,63.0,0.0,18.0,36.0,22.0,30.0,0.0,17.0,71.0,83.0,175.0,248.0,386.0,243.0,94.0,223.0,109.0,0.0,13.0,0.0,0.0,17,031,550100,2010
"Census Tract 5502, Cook County, Illinois",1018.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,7.0,13.0,11.0,6.0,75.0,151.0,275.0,219.0,130.0,16.0,34.0,13.0,0.0,0.0,0.0,17,031,550200,2010
"Census Tract 5601, Cook County, Illinois",180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,40.0,0.0,58.0,19.0,45.0,0.0,0.0,0.0,0.0,17,031,560100,2010
"Census Tract 5602, Cook County, Illinois",464.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,45.0,84.0,78.0,129.0,52.0,28.0,0.0,0.0,0.0,0.0,17,031,560200,2010
"Census Tract 5603, Cook County, Illinois",897.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,22.0,43.0,115.0,368.0,243.0,55.0,0.0,0.0,0.0,9.0,17,031,560300,2010
"Census Tract 5604, Cook County, Illinois",404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,12.0,61.0,100.0,123.0,52.0,0.0,0.0,0.0,11.0,17,031,560400,2010
"Census Tract 5607, Cook County, Illinois",799.0,0.0,0.0,11.0,16.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,73.0,88.0,231.0,70.0,119.0,87.0,0.0,0.0,0.0,17,031,560700,2010
"Census Tract 5608, Cook County, Illinois",1600.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,58.0,61.0,107.0,120.0,220.0,525.0,339.0,102.0,15.0,19.0,0.0,17,031,560800,2010
"Census Tract 5609, Cook County, Illinois",1748.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,45.0,0.0,67.0,83.0,339.0,498.0,577.0,99.0,9.0,0.0,0.0,17,031,560900,2010
